title,url,category,filetype,slide_count,publishing_consultancy,description
"Finance and Valuation Basics",https://flevy.com/browse/marketplace/finance-and-valuation-basics-90,"Consulting Framework",PowerPoint,42,alex,"Master financial analysis with this expert PPT, crafted from global consulting firm training. Learn key ratios, DCF valuation, and Dell's strategic insights."
"Strategy Classics: Porter's Value Chain",https://flevy.com/browse/flevypro/strategy-classics-porters-value-chain-4058,"Consulting Framework",PowerPoint,23,"LearnPPT Consulting","Explore Porter's Value Chain framework with this expert PPT, detailing VCA phases by a former McKinsey consultant. Optimize operations for competitive advantage."
"Time-to-Value Management",https://flevy.com/browse/flevypro/time-to-value-management-3363,"Consulting Framework",PowerPoint,24,"LearnPPT Consulting","Explore the Talent-to-Value Management framework by ex-McKinsey & Big 4 consultants. Align talent with value through a 4-step strategic approach."
"Chief Strategy Officer (CSO) Defined",https://flevy.com/browse/flevypro/chief-strategy-officer-cso-defined-3168,"Consulting Framework",PowerPoint,23,"LearnPPT Consulting","Explore the evolving role of the Chief Strategy Officer (CSO) in this expert PPT by former McKinsey and Big 4 consultants. Discover key insights, frameworks, and customizable templates for effective strategy management."
"Digital Health Value Chain",https://flevy.com/browse/marketplace/digital-health-value-chain-8630,"Consulting Framework",PowerPoint,30,"LearnPPT Consulting","This framework is created by former McKinsey, BCG, Deloitte, EY, and Capgemini consultants and provides actionable insights for Digital Health Value Chain Analysis."
"Building Leadership Credibility",https://flevy.com/browse/flevypro/building-leadership-credibility-3660,"Consulting Framework",PowerPoint,21,"LearnPPT Consulting","Explore essential insights on Leadership Credibility from ex-McKinsey and Big 4 consultants. Understand competence and trustworthiness to enhance your leadership impact."
"Purpose-driven Analytics",https://flevy.com/browse/flevypro/purpose-driven-analytics-3959,"Consulting Framework",PowerPoint,26,"LearnPPT Consulting","Explore Purpose-driven Analytics, crafted by ex-McKinsey and Big 4 consultants. Learn to align data strategy with business goals for impactful decision-making."
"Psychology of Change Management",https://flevy.com/browse/flevypro/psychology-of-change-management-3430,"Consulting Framework",PowerPoint,21,"LearnPPT Consulting","Explore the psychology behind effective change management with insights from ex-McKinsey & Big 4 consultants. Drive sustainable performance improvements today."
"Digital Transformation: Talent Management",https://flevy.com/browse/flevypro/digital-transformation-talent-management-5281,"Consulting Framework",PowerPoint,25,"LearnPPT Consulting","Explore innovative Talent Management strategies for the Digital Age, crafted by ex-McKinsey and Big 4 consultants. Enhance retention and skill development."
"Breakthrough Strategy Development: Competing for the Future",https://flevy.com/browse/marketplace/breakthrough-strategy-development-competing-for-the-future-1874,"Consulting Framework",PowerPoint,54,"LearnPPT Consulting","This presentation is created by former McKinsey, BCG, Deloitte, EY, and Capgemini consultants. It teaches a practical consulting framework actively used by tier-1 consulting firms."
"Essential Consulting Concepts",https://flevy.com/browse/marketplace/essential-consulting-concepts-7722,"Consulting Framework",PowerPoint,75,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Strategy Management Initiatives."
"Triple Bottom Line &#40;TBL&#41;",https://flevy.com/browse/flevypro/triple-bottom-line-tbl-7281,"Consulting Framework",PowerPoint,32,"LearnPPT Consulting","Explore the Triple Bottom Line (TBL) framework developed by ex-McKinsey and Big 4 consultants. Assess profit, people, and planet for sustainable growth."
"Best Practices in Price Increase Execution",https://flevy.com/browse/marketplace/best-practices-in-price-increase-execution-681,"Consulting Framework",PowerPoint,23,"Documents & Files","Explore best practices for effective price increase execution in this expert guide, crafted by a leading strategy firm. Enhance profitability through structured tactics."
"Strategic Sourcing Sales Deck",https://flevy.com/browse/flevypro/strategic-sourcing-sales-deck-1865,"Consulting Framework",PowerPoint,24,"LearnPPT Consulting","Explore this Strategic Sourcing Sales Deck, crafted by ex-McKinsey & Big 4 consultants, offering a 7-step methodology for cost savings and efficiency."
"Four A's of Succession Management",https://flevy.com/browse/flevypro/four-as-of-succession-management-3182,"Consulting Framework",PowerPoint,24,"LearnPPT Consulting","Explore the Four A's of Succession Management framework by ex-McKinsey and Big 4 consultants. Enhance leadership pipelines with strategic alignment, assessment, and advancement."
"Commercial Due Diligence &#40;CDD&#41; Information Gathering Checklist",https://flevy.com/browse/marketplace/commercial-due-diligence-cdd-information-gathering-checklist-8204,"Consulting Framework",PowerPoint,59,"LearnPPT Consulting","This presentation is created by former McKinsey, BCG, Deloitte, EY, and Capgemini consultants. It provides a robust checklist of 200+ items to be included in the CDD Information Gathering process."
"10 Principles of Strategic Leadership",https://flevy.com/browse/flevypro/10-principles-of-strategic-leadership-3500,"Consulting Framework",PowerPoint,22,"LearnPPT Consulting","Explore the 10 Principles of Strategic Leadership, crafted by ex-McKinsey & Big 4 consultants. Enhance your leadership pipeline with actionable insights and templates."
"Building an Enduring Corporate Vision",https://flevy.com/browse/marketplace/building-an-enduring-corporate-vision-236,"Consulting Framework",PowerPoint,45,"PPT Lab","Designed by a firm of ex-consultants from McKinsey, E&Y, and Bearing Point, this presentation discusses how to build an enduring Corporate Vision, based on a classic Harvard Business Review publication by Collins and Porras."
"Digital Transformation: Integrated Business Ecosystems Primer",https://flevy.com/browse/flevypro/digital-transformation-integrated-business-ecosystems-primer-3444,"Consulting Framework",PowerPoint,27,"LearnPPT Consulting","Explore this primer on Digital Transformation by ex-McKinsey & Big 4 consultants. Understand 4 key Business Ecosystems driving competitive advantage."
"Mergers & Acquisitions &#40;M&A&#41; Strategy",https://flevy.com/browse/marketplace/mergers-and-acquisitions-manda-strategy-7761,"Consulting Framework",PowerPoint,103,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing M&A Initiatives."
"Digital Transformation: Workforce Digitization",https://flevy.com/browse/flevypro/digital-transformation-workforce-digitization-3969,"Consulting Framework",PowerPoint,24,"LearnPPT Consulting","Explore a comprehensive framework on Workforce Digitization, crafted by ex-McKinsey and Big 4 consultants. Enhance agility and performance amidst automation challenges."
"KPI Compilation: 800+ Human Resource & Talent Management KPIs",https://flevy.com/browse/marketplace/kpi-compilation-800-human-resource-and-talent-management-kpis-7879,"Consulting Framework",PowerPoint,168,"LearnPPT Consulting","This collection of HR KPIs is compiled by former McKinsey, BCG, Deloitte, EY, and Capgemini consultants based on best practices in Human Resource Management & Talent Management."
"Customer Development Model &#40;CDM&#41;",https://flevy.com/browse/flevypro/customer-development-model-cdm-7351,"Consulting Framework",PowerPoint,28,"LearnPPT Consulting","Explore the Customer Development Model (CDM) framework, crafted by ex-McKinsey & Big 4 consultants, to enhance startup success through validated customer insights."
"How to Be a Great Consultant",https://flevy.com/browse/marketplace/how-to-be-a-great-consultant-754,"Consulting Framework",PowerPoint,24,"Documents & Files","Enhance your consulting acumen with this expert PPT from a leading firm, covering success factors, expectations management, and practical insights for new hires."
"Innovation Toolkit - A Playbook for Innovation Blueprint",https://flevy.com/browse/marketplace/innovation-toolkit-a-playbook-for-innovation-blueprint-766,"Consulting Framework",PowerPoint,20,STRATICX,"Explore the Innovation Toolkit, crafted by industry experts, to effectively pitch ideas and validate concepts with key stakeholders and investors."
"Introduction to Strategy",https://flevy.com/browse/flevypro/introduction-to-strategy-1689,"Consulting Framework",PowerPoint,16,"LearnPPT Consulting","Explore the fundamentals of strategy with insights from ex-McKinsey & Big 4 consultants. Understand key concepts, competitive frameworks, and strategic thinking."
"Effective Leadership Behavior",https://flevy.com/browse/flevypro/effective-leadership-behavior-3408,"Consulting Framework",PowerPoint,23,"LearnPPT Consulting","Explore the Effective Leadership Behavior framework by ex-McKinsey & Big 4 consultants. Enhance leadership skills with proven strategies for high performance."
"4 Ps of Effective Presentations",https://flevy.com/browse/flevypro/4-ps-of-effective-presentations-6881,"Consulting Framework",PowerPoint,32,"LearnPPT Consulting","Master the art of impactful presentations with insights from ex-McKinsey and Big 4 consultants. Explore the 4 Ps: Plan, Prepare, Practice, Present."
"4 Schools of Strategy",https://flevy.com/browse/flevypro/4-schools-of-strategy-5943,"Consulting Framework",PowerPoint,28,"LearnPPT Consulting","Explore the 4 Schools of Strategy framework by ex-McKinsey consultants. Gain insights on competitive strategy, operational excellence, and core competencies."
"Leadership Operating Model Design",https://flevy.com/browse/flevypro/leadership-operating-model-design-6068,"Consulting Framework",PowerPoint,25,"LearnPPT Consulting","Transform your C-level leadership with this PPT by ex-McKinsey & Big 4 consultants. Explore key principles for effective collaboration and decision-making."
"Cynefin Framework",https://flevy.com/browse/flevypro/cynefin-framework-7184,"Consulting Framework",PowerPoint,28,"LearnPPT Consulting","Explore the Cynefin Framework, crafted by ex-McKinsey & Big 4 consultants. Enhance decision-making in complex environments with strategic insights."
"Strategic Cost Reduction Primer",https://flevy.com/browse/flevypro/strategic-cost-reduction-primer-3741,"Consulting Framework",PowerPoint,25,"LearnPPT Consulting","Explore a strategic cost reduction framework by ex-McKinsey & Big 4 consultants. Optimize costs, align with corporate strategy, and drive efficiency."
"Strong-form Product Management Model",https://flevy.com/browse/flevypro/strong-form-product-management-model-3776,"Consulting Framework",PowerPoint,24,"LearnPPT Consulting","Explore the Strong-form Product Management Model, crafted by ex-McKinsey and Big 4 consultants. Align strategy with execution through actionable insights and frameworks."
"Strategic Supply Chain Planning",https://flevy.com/browse/flevypro/strategic-supply-chain-planning-4238,"Consulting Framework",PowerPoint,27,"LearnPPT Consulting","Explore our Strategic Supply Chain Planning framework, crafted by ex-McKinsey and Big 4 consultants. Enhance decision-making with scenario planning and optimize costs."
"Learning Organization: 5 Building Blocks",https://flevy.com/browse/flevypro/learning-organization-5-building-blocks-3827,"Consulting Framework",PowerPoint,37,"LearnPPT Consulting","Explore the 5 building blocks of a Learning Organization, crafted by ex-McKinsey & Big 4 consultants. Enhance knowledge transfer and competitive advantage."
"Key Performance Indicator (KPI) Strategies: Part 2",https://flevy.com/browse/flevypro/key-performance-indicator-kpi-strategies-part-2-4006,"Consulting Framework",PowerPoint,23,"LearnPPT Consulting","Explore advanced KPI strategies developed by ex-McKinsey & Big 4 consultants. Enhance growth and alignment with actionable insights and templates."
"University Partnership Canvas &#40;UPC&#41;",https://flevy.com/browse/flevypro/university-partnership-canvas-upc-6324,"Consulting Framework",PowerPoint,25,"LearnPPT Consulting","Enhance university-industry partnerships with the UPC framework, crafted by ex-McKinsey & Big 4 consultants. Optimize collaboration for innovation success."
"Digital Transformation: Next-gen Operating Model",https://flevy.com/browse/flevypro/digital-transformation-next-gen-operating-model-3976,"Consulting Framework",PowerPoint,24,"LearnPPT Consulting","Explore a Next-gen Operating Model for digital transformation, crafted by ex-McKinsey & Big 4 consultants. Drive enterprise-wide impact with integrated strategies."
"Business Process Outsourcing (BPO) Sales Deck",https://flevy.com/browse/flevypro/business-process-outsourcing-bpo-sales-deck-1854,"Consulting Framework",PowerPoint,20,"LearnPPT Consulting","Explore this BPO Sales Deck, crafted by ex-McKinsey & Big 4 consultants, detailing strategic outsourcing benefits and implementation frameworks for executives."
"Quality 4.0 Series: Primer",https://flevy.com/browse/flevypro/quality-4-0-series-primer-5356,"Consulting Framework",PowerPoint,25,"LearnPPT Consulting","Explore the Quality 4.0 framework, crafted by ex-McKinsey & Big 4 consultants, to transform quality management for the Industry 4.0 era."
"Procurement Maturity Model",https://flevy.com/browse/flevypro/procurement-maturity-model-2962,"Consulting Framework",PowerPoint,22,"LearnPPT Consulting","Explore the Procurement Maturity Model developed by ex-McKinsey & Big 4 consultants. Understand strategic evolution from transactional to competitive advantage."
"M&A-driven Organizational Design",https://flevy.com/browse/flevypro/manda-driven-organizational-design-3203,"Consulting Framework",PowerPoint,21,"LearnPPT Consulting","Explore our M&A-driven Organizational Design framework, crafted by ex-McKinsey and Big 4 consultants. Navigate strategic planning, modeling, and implementation with actionable insights."
"Issue-Based Work Planning and Hypothesis Problem Solving",https://flevy.com/browse/marketplace/issue-based-work-planning-and-hypothesis-problem-solving-377,"Consulting Framework",PowerPoint,25,STRATICX,"Explore a structured methodology for complex problem-solving with this PPT on Issue-Based Work Planning, crafted by an ex-McKinsey consultant."
"Strategy Frameworks Manual",https://flevy.com/browse/marketplace/strategy-frameworks-manual-3277,"Consulting Framework",PowerPoint,159,"Documents & Files","Explore this Strategy Frameworks Manual, crafted by industry experts, featuring essential frameworks, tools, and methodologies for effective strategic analysis and implementation."
"Industry Analysis for Consultants",https://flevy.com/browse/flevypro/industry-analysis-for-consultants-3547,"Consulting Framework",PowerPoint,19,"LearnPPT Consulting","Developed by ex-McKinsey & Big 4 consultants, this PPT offers a structured framework for effective Industry Analysis, ensuring strategic insights and avoiding common pitfalls."
"BCBS 239 - Risk Data Aggregation",https://flevy.com/browse/flevypro/bcbs-239-risk-data-aggregation-3123,"Consulting Framework",PowerPoint,27,"LearnPPT Consulting","Explore BCBS 239 compliance with this expert PPT by ex-McKinsey & Big 4 consultants. Enhance your bank's Risk Data Aggregation & Reporting capabilities."
"Go-to-Market Platform Design",https://flevy.com/browse/flevypro/go-to-market-platform-design-3744,"Consulting Framework",PowerPoint,25,"LearnPPT Consulting","Explore a comprehensive Go-to-Market Platform Design by ex-McKinsey and Big 4 consultants. Master GTM strategies with proven frameworks and templates."
"Marketing Automation: Customer Lifetime Value",https://flevy.com/browse/flevypro/marketing-automation-customer-lifetime-value-3008,"Consulting Framework",PowerPoint,20,"LearnPPT Consulting","Explore a strategic PPT on Marketing Automation & Customer Lifetime Value, crafted by ex-McKinsey & Big 4 consultants. Optimize your marketing ROI with actionable insights."
"M&A Growth Strategy: Post-deal Closure",https://flevy.com/browse/flevypro/manda-growth-strategy-post-deal-closure-5682,"Consulting Framework",PowerPoint,24,"LearnPPT Consulting","Explore the M&A Growth Strategy: Post-deal Closure PPT, crafted by ex-McKinsey & Big 4 consultants. Enhance integration & drive revenue synergies post-merger."
"Jobs-to-Be-Done &#40;JTBD&#41; Growth Strategy Matrix",https://flevy.com/browse/flevypro/jobs-to-be-done-jtbd-growth-strategy-matrix-7421,"Consulting Framework",PowerPoint,32,"LearnPPT Consulting","Explore the JTBD Growth Strategy Matrix, crafted by ex-McKinsey and Big 4 consultants. Optimize customer targeting and enhance innovation success rates."
"Key Business Processes | Information Technology Management",https://flevy.com/browse/marketplace/key-business-processes-information-technology-management-8144,"Consulting Framework",PowerPoint,16,"ILMAM - Strategy & Management Consulting","MBB/Big 4 style presentation that provides a taxonomy of key business processes related to managing information technology &#40;IT&#41;"
"Sales Management Ecosystem",https://flevy.com/browse/flevypro/sales-management-ecosystem-5331,"Consulting Framework",PowerPoint,27,"LearnPPT Consulting","Explore the Sales Management Ecosystem framework, crafted by ex-McKinsey and Big 4 consultants, to optimize sales performance through strategic insights."
"Leadership Transition - Team Recruitment",https://flevy.com/browse/flevypro/leadership-transition-team-recruitment-3347,"Consulting Framework",PowerPoint,20,"LearnPPT Consulting","Explore this PPT on leadership transition by ex-McKinsey & Big 4 consultants. Master team recruitment with 7 critical steps for effective engagement."
"Innovation-Ambition Matrix",https://flevy.com/browse/flevypro/innovation-ambition-matrix-9434,"Consulting Framework",PowerPoint,35,"LearnPPT Consulting","Explore the Innovation-Ambition Matrix, crafted by ex-McKinsey & Big 4 consultants. Optimize your innovation portfolio for sustainable growth and market leadership."
"IT Transformation: 5 Focus Areas",https://flevy.com/browse/flevypro/it-transformation-5-focus-areas-3115,"Consulting Framework",PowerPoint,26,"LearnPPT Consulting","Explore actionable strategies for CIOs to navigate economic downturns, crafted by ex-McKinsey & Big 4 consultants. Focus on cost reduction, investment optimization, and IT transformation."
"Business Process Maturity Model (BPMM) Series: Managed",https://flevy.com/browse/flevypro/business-process-maturity-model-bpmm-series-managed-4311,"Consulting Framework",PowerPoint,26,"LearnPPT Consulting","Explore the BPMM framework, crafted by ex-McKinsey and Big 4 consultants, to enhance process maturity and drive continuous improvement in your organization."
"4 Models of Management",https://flevy.com/browse/flevypro/4-models-of-management-5970,"Consulting Framework",PowerPoint,24,"LearnPPT Consulting","Explore 4 management models crafted by ex-McKinsey & Big 4 consultants. Gain insights on CEO tenure, succession, and leadership continuity for strategic planning."
"Capabilities-driven IT Strategy",https://flevy.com/browse/flevypro/capabilities-driven-it-strategy-5977,"Consulting Framework",PowerPoint,32,"LearnPPT Consulting","Discover a capabilities-driven IT strategy crafted by ex-McKinsey and Big 4 consultants. Align IT investments with unique strengths through a structured, four-phase approach."
"Functional Strategy",https://flevy.com/browse/flevypro/functional-strategy-6093,"Consulting Framework",PowerPoint,28,"LearnPPT Consulting","Explore a strategic framework by ex-McKinsey & Big 4 consultants on transforming corporate functions to enhance value, drive process improvement, and develop capabilities."
"First 90 Days - Critical Success Strategies",https://flevy.com/browse/flevypro/first-90-days-critical-success-strategies-3223,"Consulting Framework",PowerPoint,19,"LearnPPT Consulting","Explore 14 critical success strategies for new leaders to navigate transitions effectively. Created by an ex-McKinsey consultant, this PPT offers actionable insights."
"Strategic Branding",https://flevy.com/browse/flevypro/strategic-branding-1708,"Consulting Framework",PowerPoint,25,"LearnPPT Consulting","Explore strategic branding insights from ex-McKinsey & Big 4 consultants. Learn to enhance brand strength, drive loyalty, and boost market share."
"FEAF: Business Reference Model &#40;BRM&#41;",https://flevy.com/browse/flevypro/feaf-business-reference-model-brm-5719,"Consulting Framework",PowerPoint,35,"LearnPPT Consulting","Explore the FEAF Business Reference Model (BRM) PPT, crafted by ex-McKinsey and Big 4 consultants, to enhance federal agency performance and collaboration."
"MoSCoW  Method",https://flevy.com/browse/flevypro/moscow-method-8923,"Consulting Framework",PowerPoint,28,"LearnPPT Consulting","Discover the MoSCoW Method, crafted by ex-McKinsey & Big 4 consultants. Master prioritization to enhance project outcomes in tech, healthcare, and manufacturing."
"Spare Parts Pricing Strategy",https://flevy.com/browse/marketplace/spare-parts-pricing-strategy-731,"Consulting Framework",PowerPoint,67,"Documents & Files","Developed by industry experts, this PPT outlines a market-based pricing strategy for aerospace parts, focusing on segmentation and competitive analysis to boost profitability."
"4 Levers of Control",https://flevy.com/browse/flevypro/4-levers-of-control-2663,"Consulting Framework",PowerPoint,17,"PPT Lab","Explore the 4 Levers of Control framework by ex-McKinsey consultants. Enhance value creation while managing flexibility in large organizations."
"Price War Strategy",https://flevy.com/browse/flevypro/price-war-strategy-5115,"Consulting Framework",PowerPoint,23,"LearnPPT Consulting","Explore our Price War Strategy PPT, crafted by ex-McKinsey & Big 4 consultants. Master strategic capabilities to navigate pricing dynamics and enhance margins."
"Capabilities-Driven Strategy (CDS)",https://flevy.com/browse/flevypro/capabilities-driven-strategy-cds-3677,"Consulting Framework",PowerPoint,24,"LearnPPT Consulting","Explore the Capabilities-Driven Strategy (CDS) framework by ex-McKinsey consultants. Master capability alignment for operational excellence and sustained growth."
"Customer-centric Organization: Core Capabilities (Part II)",https://flevy.com/browse/flevypro/customer-centric-organization-core-capabilities-part-ii-3962,"Consulting Framework",PowerPoint,27,"LearnPPT Consulting","Explore core capabilities for customer-centricity in this PPT by ex-McKinsey & Big 4 consultants. Enhance CX, sales, and service for digital transformation."
"Partnerships with Emerging Market Startups",https://flevy.com/browse/flevypro/partnerships-with-emerging-market-startups-6177,"Consulting Framework",PowerPoint,24,"LearnPPT Consulting","Explore strategies for global corporations to partner with startups in Emerging Markets, crafted by ex-McKinsey and Big 4 consultants."
"Business Continuity Planning &#40;BCP&#41; Checklist",https://flevy.com/browse/flevypro/business-continuity-planning-bcp-checklist-8282,"Consulting Framework",PowerPoint,21,"LearnPPT Consulting","Explore this comprehensive BCP Checklist, crafted by ex-McKinsey and Big 4 consultants, to enhance your organization's resilience and continuity strategies."
"Guide to Organizational Structures",https://flevy.com/browse/marketplace/guide-to-organizational-structures-4154,"Consulting Framework",PowerPoint,17,"Corporate Finance 101","Explore the Guide to Organizational Structures, crafted by industry experts, detailing matrix and functional frameworks for effective org design."
"Cash Flow and Cost Reduction Guide",https://flevy.com/browse/marketplace/cash-flow-and-cost-reduction-guide-4182,"Consulting Framework",PowerPoint,33,"Corporate Finance 101","Optimize cash flow and enhance financial resilience with this expert guide, crafted by industry veterans. Essential strategies for crisis management included."
"Rumelt's Strategy Evaluation Framework",https://flevy.com/browse/flevypro/rumelts-strategy-evaluation-framework-9159,"Consulting Framework",PowerPoint,32,"LearnPPT Consulting","Explore Rumelt's Strategy Evaluation Framework, crafted by ex-McKinsey and Big 4 consultants. Assess strategy effectiveness with key criteria for competitive advantage."
"How to Prepare a Powerful PowerPoint",https://flevy.com/browse/marketplace/how-to-prepare-a-powerful-powerpoint-8693,"Consulting Framework",PowerPoint,20,"Clarity First ","McKinsey 3 years on staff, 15 years freelance trainer & coach | Barbara Minto Approved | BCG training designer | Coaches at FX10 and ASX 10 | Startup founder | Author | C-suite Coach."
"Seven Core Capabilities of Agile Marketing",https://flevy.com/browse/flevypro/seven-core-capabilities-of-agile-marketing-2928,"Consulting Framework",PowerPoint,21,"LearnPPT Consulting","Explore the 7 core capabilities of Agile Marketing, crafted by ex-McKinsey and Big 4 consultants. Enhance your strategy with data-driven insights and agile methodologies."
"Business Case Toolkit",https://flevy.com/browse/marketplace/business-case-toolkit-9667,"Consulting Framework",PowerPoint,400,"Domont Consulting","This toolkit was created by ex-McKinsey, Deloitte and BCG Strategy Consultants."
"Data Governance Primer",https://flevy.com/browse/flevypro/data-governance-primer-6363,"Consulting Framework",PowerPoint,23,"LearnPPT Consulting","Explore this Data Governance Primer, crafted by ex-McKinsey & Big 4 consultants. Gain insights on frameworks, best practices, and execution strategies for effective data management."
"Service Blueprint",https://flevy.com/browse/flevypro/service-blueprint-7540,"Consulting Framework",PowerPoint,32,"LearnPPT Consulting","Explore our Service Blueprint PPT, crafted by ex-McKinsey and Big 4 consultants. Master service design, optimize customer experiences, and enhance operational efficiency."
"Lean Digital Transformation",https://flevy.com/browse/flevypro/lean-digital-transformation-9292,"Consulting Framework",PowerPoint,36,"LearnPPT Consulting","Explore Lean Digital Transformation, crafted by ex-McKinsey & Big 4 consultants. Enhance efficiency with proven methodologies and digital tools."
"Strategy and Finance Alignment",https://flevy.com/browse/flevypro/strategy-and-finance-alignment-3684,"Consulting Framework",PowerPoint,22,"LearnPPT Consulting","Explore a strategic framework by ex-McKinsey & Big 4 consultants on aligning Finance with corporate strategy. Discover 5 key governance elements for optimal performance."
"Business Process Management Lifecycle (BPM-L)",https://flevy.com/browse/flevypro/business-process-management-lifecycle-bpm-l-3135,"Consulting Framework",PowerPoint,24,"LearnPPT Consulting","Explore the Business Process Management Lifecycle (BPM-L) framework, crafted by ex-McKinsey & Big 4 consultants, to enhance strategy execution and operational efficiency."
"Maintaining Energy-to-Change",https://flevy.com/browse/flevypro/maintaining-energy-to-change-3173,"Consulting Framework",PowerPoint,21,"LearnPPT Consulting","Explore this PPT by ex-McKinsey and Big 4 consultants on maintaining Energy-to-Change for successful business transformations. Key strategies included."
"Innovation Leadership Mindset",https://flevy.com/browse/flevypro/innovation-leadership-mindset-4037,"Consulting Framework",PowerPoint,29,"LearnPPT Consulting","Developed by ex-McKinsey & Big 4 consultants, this PPT outlines a strategic framework for fostering an Innovation Leadership Mindset to enhance tech ROI."
"Options Analysis Business Case",https://flevy.com/browse/marketplace/options-analysis-business-case-132,"Consulting Framework",PowerPoint,23,"PPT Lab","Explore a comprehensive Options Analysis Business Case template, crafted by industry experts, to evaluate strategic investments with SWOT insights and actionable next steps."
"6 Theories of Motivation",https://flevy.com/browse/flevypro/6-theories-of-motivation-6852,"Consulting Framework",PowerPoint,37,"LearnPPT Consulting","Explore the 6 Theories of Motivation in this expert PPT by ex-McKinsey consultants. Enhance team engagement and drive productivity with proven frameworks."
"Employee Onboarding",https://flevy.com/browse/flevypro/employee-onboarding-5341,"Consulting Framework",PowerPoint,28,"LearnPPT Consulting","Enhance your onboarding strategy with insights from ex-McKinsey & Big 4 consultants. Discover core principles for effective employee integration and retention."
"PEST Analysis",https://flevy.com/browse/marketplace/pest-analysis-234,"Consulting Framework",PowerPoint,11,"LearnPPT Consulting","This presentation is created by former McKinsey, BCG, Deloitte, EY, and Capgemini consultants. It teaches a practical consulting framework actively used by tier-1 consulting firms."
"Healthcare Go-to-Market Strategy",https://flevy.com/browse/marketplace/healthcare-go-to-market-strategy-139,"Consulting Framework",PowerPoint,65,"PPT Lab","Develop a winning Healthcare Go-to-Market Strategy with insights from industry experts. Created by ex-McKinsey consultants, this PPT covers key market dynamics and analytics."
"M&A Turnaround Strategy",https://flevy.com/browse/flevypro/manda-turnaround-strategy-5566,"Consulting Framework",PowerPoint,30,"LearnPPT Consulting","Explore a comprehensive M&A Turnaround Strategy developed by ex-McKinsey and Big 4 consultants. Gain insights on critical success factors and deal characteristics for effective transformation."
"Applied Strategic Financial Analysis",https://flevy.com/browse/marketplace/applied-strategic-financial-analysis-679,"Consulting Framework",PowerPoint,96,"Documents & Files","Enhance your strategic financial analysis skills with this comprehensive PPT by an ex-McKinsey consultant. Master key metrics, case studies, and effective presentation methods."
"Business Plan Fundamentals",https://flevy.com/browse/marketplace/business-plan-fundamentals-686,"Consulting Framework",PowerPoint,34,"Documents & Files","Explore essential business plan fundamentals in this comprehensive PPT, crafted by industry experts. Master market analysis, strategy development, and performance metrics."
"Medical Device Value Chain",https://flevy.com/browse/marketplace/medical-device-value-chain-8636,"Consulting Framework",PowerPoint,32,"LearnPPT Consulting","This framework is created by former McKinsey, BCG, Deloitte, EY, and Capgemini consultants and provides actionable insights for Medical Device Industry Value Chain Analysis."
"Workshop Facilitation Techniques (Volume 1)",https://flevy.com/browse/flevypro/workshop-facilitation-techniques-volume-1-3848,"Consulting Framework",PowerPoint,28,"LearnPPT Consulting","Explore essential Workshop Facilitation Techniques by ex-McKinsey consultants to enhance engagement and drive effective group outcomes. Ideal for leaders."
"Best Practices in Direct Material Procurement",https://flevy.com/browse/marketplace/best-practices-in-direct-material-procurement-680,"Consulting Framework",PowerPoint,49,"Documents & Files","Explore best practices in Direct Material Procurement with insights from a leading global strategy consulting firm. Enhance supplier relationships and optimize costs."
"Information Technology &#40;IT&#41; Redesign",https://flevy.com/browse/flevypro/information-technology-it-redesign-6125,"Consulting Framework",PowerPoint,29,"LearnPPT Consulting","Explore a comprehensive IT redesign framework by ex-McKinsey & Big 4 consultants. Align strategies with 6 key value drivers for enhanced performance."
"VUCA (Volatile, Uncertain, Complex, Ambiguous)",https://flevy.com/browse/flevypro/vuca-volatile-uncertain-complex-ambiguous-5270,"Consulting Framework",PowerPoint,26,"LearnPPT Consulting","Explore the VUCA framework developed by ex-McKinsey and Big 4 consultants. Gain insights on managing volatility, uncertainty, complexity, and ambiguity effectively."
"Capability Maturity Model (CMM)",https://flevy.com/browse/flevypro/capability-maturity-model-cmm-2468,"Consulting Framework",PowerPoint,10,"PPT Lab","Explore the Capability Maturity Model (CMM) developed by ex-McKinsey & Big 4 consultants. Enhance process optimization and drive operational excellence."
"Managing Disruption",https://flevy.com/browse/flevypro/managing-disruption-6127,"Consulting Framework",PowerPoint,28,"LearnPPT Consulting","Explore a strategic framework by ex-McKinsey & Big 4 consultants on managing disruption. Learn to anticipate, respond, and sustain growth amid crises."
"Blockchain Series: Blockchain Strategy",https://flevy.com/browse/flevypro/blockchain-series-blockchain-strategy-3362,"Consulting Framework",PowerPoint,21,"LearnPPT Consulting","Explore our Blockchain Strategy PPT, crafted by ex-McKinsey & Big 4 consultants. Gain insights on implementation challenges and strategic approaches to Blockchain."
"Sales Compensation Cycle",https://flevy.com/browse/flevypro/sales-compensation-cycle-5276,"Consulting Framework",PowerPoint,26,"LearnPPT Consulting","Explore the Sales Compensation Cycle framework by ex-McKinsey and Big 4 consultants. Master compensation strategies to enhance motivation, effort, and results."
