title,url,category,filetype,slide_count,publishing_consultancy,description
Communication,https://flevy.com/browse/marketplace/communication-966,"Organization, Change, & HR",PowerPoint,33,"The Highway of Change","This presentation includes insights from a World HRD Congress Change Leader of Tomorrow awardee who has 50 years of experience in over 30 industry sectors, implementing 30 technologies in over 20 countries."
"HR Performance Management System &#40;PMS&#41;",https://flevy.com/browse/marketplace/hr-performance-management-system-pms-6137,"Organization, Change, & HR",PowerPoint,28,"UJ Consulting","Performance Management System PPT: Get a ready-to-use HR PMS presentation template to streamline employee reviews, goals, and performance tracking. Download now."
"Eisenhower Decision Matrix (Excel)",https://flevy.com/browse/flevypro/eisenhower-decision-matrix-excel-3284,"Organization, Change, & HR",Excel,,Flevy,"Eisenhower Decision Matrix Excel template: Prioritize tasks by urgency and importance. Download this xlsx tool for effective time and work management today."
"TWI Program: 5 Needs Model For Good Supervisors Poster",https://flevy.com/browse/marketplace/twi-program-5-needs-model-for-good-supervisors-poster-6861,"Organization, Change, & HR",PDF,3,"Operational Excellence Consulting","Developed by a seasoned TWI Master Trainer with a proven track record at Microsoft, IBM and Panasonic, this poster serves as your pathway to mastering TWI Programs for achieving Operational Excellence through Lean Methodologies."
"Robust Production Management &#40;RPM&#41; Module 5: Staffing Models",https://flevy.com/browse/marketplace/robust-production-management-rpm-module-5-staffing-models-463,"Organization, Change, & HR",PDF,22,"Lance Latham","Staffing Models PDF: Optimize team size with Robust Production Management (RPM) tools, templates, and calculations for data-driven staffing decisions. Download now."
"People Productivity Toolkit",https://flevy.com/browse/marketplace/people-productivity-toolkit-1077,"Organization, Change, & HR",PowerPoint,34,ksd123,"Enhance organizational performance with this People Productivity Toolkit, crafted by ex-McKinsey consultants. A systematic approach for effective project management."
"Stacey Matrix",https://flevy.com/browse/flevypro/stacey-matrix-8417,"Organization, Change, & HR",PowerPoint,30,"LearnPPT Consulting","Explore the Stacey Matrix, crafted by ex-McKinsey & Big 4 consultants, to enhance decision-making in complex environments. Ideal for strategic leaders."
"Eisenhower Decision Matrix",https://flevy.com/browse/flevypro/eisenhower-decision-matrix-3283,"Organization, Change, & HR",PowerPoint,20,"LearnPPT Consulting","Optimize your decision-making with the Eisenhower Decision Matrix, crafted by ex-McKinsey & Big 4 consultants. Streamline priorities and enhance productivity."
"Effective Leadership Behavior",https://flevy.com/browse/flevypro/effective-leadership-behavior-3408,"Organization, Change, & HR",PowerPoint,23,"LearnPPT Consulting","Effective Leadership Behavior PPT: Learn leadership traits, Situational-Leadership Staircase, and problem-solving frameworks. Download templates to boost team performance."
"Restructuring: Redeployment Assessment Management",https://flevy.com/browse/flevypro/restructuring-redeployment-assessment-management-5439,"Organization, Change, & HR",PowerPoint,27,"LearnPPT Consulting","Explore a structured approach to Redeployment Assessment Management, crafted by ex-McKinsey and Big 4 consultants. Enhance your restructuring strategy with key insights and templates."
"Best Practices Transfer Program",https://flevy.com/browse/flevypro/best-practices-transfer-program-3802,"Organization, Change, & HR",PowerPoint,30,"LearnPPT Consulting","Explore a robust Best Practices Transfer Program developed by ex-McKinsey & Big 4 consultants. Enhance productivity, performance, and knowledge sharing."
"Tuckman's 5 Stages of Group Development",https://flevy.com/browse/flevypro/tuckmans-5-stages-of-group-development-5564,"Organization, Change, & HR",PowerPoint,25,"LearnPPT Consulting","Explore Tuckman's 5 Stages of Group Development, crafted by ex-McKinsey & Big 4 consultants. Enhance team dynamics with actionable insights and templates."
"Organizational DNA: 4 Building Blocks",https://flevy.com/browse/flevypro/organizational-dna-4-building-blocks-4190,"Organization, Change, & HR",PowerPoint,30,"LearnPPT Consulting","Explore the Organizational DNA framework by ex-McKinsey consultants. Master the 4 building blocks for effective execution and superior performance."
"Diversity & Inclusion &#40;D&I&#41; Improvement",https://flevy.com/browse/flevypro/diversity-and-inclusion-dandi-improvement-6565,"Organization, Change, & HR",PowerPoint,30,"LearnPPT Consulting","Explore a comprehensive D&I framework by ex-McKinsey & Big 4 consultants. Drive effective diversity & inclusion with actionable strategies for all organizational types."
"Digital Maturity Primer",https://flevy.com/browse/flevypro/digital-maturity-primer-6267,"Organization, Change, & HR",PowerPoint,29,"LearnPPT Consulting","Explore this comprehensive Digital Maturity Primer, crafted by ex-McKinsey and Big 4 consultants. Gain insights into best practices for successful digital transformation."
"Business Case for Diversity & Inclusion &#40;D&I&#41;",https://flevy.com/browse/flevypro/business-case-for-diversity-and-inclusion-dandi-6420,"Organization, Change, & HR",PowerPoint,28,"LearnPPT Consulting","Diversity and Inclusion in the workplace PPT: Build your business case with strategic slides on D&I training, recruiting, and culture. Download the PowerPoint now."
"Organizational Elements Model",https://flevy.com/browse/flevypro/organizational-elements-model-6805,"Organization, Change, & HR",PowerPoint,25,"LearnPPT Consulting","Explore the Organizational Elements Model (OEM) by ex-McKinsey consultants. Analyze Structures, Culture, and Strategy for enhanced performance and growth."
"6 Rs to Behavioral Change",https://flevy.com/browse/flevypro/6-rs-to-behavioral-change-6009,"Organization, Change, & HR",PowerPoint,22,"LearnPPT Consulting","Explore the 6 Rs framework for Behavioral Change, crafted by ex-McKinsey & Big 4 consultants. Leverage neuroscience for effective transformation."
"Resource Utilization & Productivity",https://flevy.com/browse/flevypro/resource-utilization-and-productivity-3468,"Organization, Change, & HR",PowerPoint,25,"LearnPPT Consulting","Resource Utilization & Productivity PPT: Learn frameworks like Substitution, Optimization & Virtualization to improve workplace productivity and resource management. Download now."
"Ethical Organization: PLUS Decision Making Model",https://flevy.com/browse/flevypro/ethical-organization-plus-decision-making-model-3922,"Organization, Change, & HR",PowerPoint,24,"LearnPPT Consulting","Plus decision making model PPT: Learn the Ethical Organization PLUS framework for effective, values-driven decisions. Download this clear ethical decision-making tool now."
"Personality Profiles of Successful Leaders",https://flevy.com/browse/flevypro/personality-profiles-of-successful-leaders-3606,"Organization, Change, & HR",PowerPoint,25,"LearnPPT Consulting","Explore leadership success with insights from ex-McKinsey & Big 4 consultants. This PPT analyzes psychometric profiles of 1,500+ managers to identify key traits."
"Next-gen Learning Organization: Core Pillars",https://flevy.com/browse/flevypro/next-gen-learning-organization-core-pillars-5133,"Organization, Change, & HR",PowerPoint,30,"LearnPPT Consulting","Explore the core pillars of Next-gen Learning Organizations, crafted by ex-McKinsey and Big 4 consultants. Enhance digital transformation and AI-driven decision-making."
"Business Process Maturity Model (BPMM) Series: Predictable",https://flevy.com/browse/flevypro/business-process-maturity-model-bpmm-series-predictable-4313,"Organization, Change, & HR",PowerPoint,20,"LearnPPT Consulting","Explore the BPMM Predictable level, crafted by ex-McKinsey and Big 4 consultants. Enhance your process management with actionable insights and templates."
"STARS Framework",https://flevy.com/browse/flevypro/stars-framework-3217,"Organization, Change, & HR",PowerPoint,23,"LearnPPT Consulting","Stars Framework PPT: Learn the proven STARS model for business turnaround and growth. Download this ready-to-use presentation template to drive strategic change."
"Business Process Maturity Model (BPMM) Series: Innovating",https://flevy.com/browse/flevypro/business-process-maturity-model-bpmm-series-innovating-4314,"Organization, Change, & HR",PowerPoint,21,"LearnPPT Consulting","Explore the BPMM Innovating framework, crafted by ex-McKinsey & Big 4 experts. Enhance process maturity, align strategies, and drive continuous improvement."
"Consulting Workshop Series: Focus Group",https://flevy.com/browse/flevypro/consulting-workshop-series-focus-group-3923,"Organization, Change, & HR",PowerPoint,35,"LearnPPT Consulting","Explore our Focus Group Workshop PPT, crafted by ex-McKinsey & Big 4 consultants. Master 3 phases for impactful client engagement and strategic insights."
"Learning Organization: Leveraging Best Practices",https://flevy.com/browse/flevypro/learning-organization-leveraging-best-practices-3841,"Organization, Change, & HR",PowerPoint,29,"LearnPPT Consulting","Explore a framework by ex-McKinsey & Big 4 consultants on transforming into a Learning Organization through Best Practices Transfer. Enhance productivity and operational excellence."
"6 Theories of Motivation",https://flevy.com/browse/flevypro/6-theories-of-motivation-6852,"Organization, Change, & HR",PowerPoint,37,"LearnPPT Consulting","Theories of motivation PPT: Learn 6 key motivation theories in management and psychology. Download this clear, ready-to-use PowerPoint presentation now."
"10 Principles of Strategic Leadership",https://flevy.com/browse/flevypro/10-principles-of-strategic-leadership-3500,"Organization, Change, & HR",PowerPoint,22,"LearnPPT Consulting","Strategic Leadership Principles PPT: Learn 10 key leadership frameworks to develop, retain, and transform leaders. Includes templates for business presentations."
"Leadership Transition - Team Recruitment",https://flevy.com/browse/flevypro/leadership-transition-team-recruitment-3347,"Organization, Change, & HR",PowerPoint,20,"LearnPPT Consulting","Explore this PPT on leadership transition by ex-McKinsey & Big 4 consultants. Master team recruitment with 7 critical steps for effective engagement."
"CMMI V 1.3 Documentation Toolkit",https://flevy.com/browse/marketplace/cmmi-v-1-3-documentation-toolkit-1994,"Organization, Change, & HR",Excel,,"Adaptive US Inc.","Download CMMI V 1.3 Documentation Toolkit (Excel) for Capability Maturity Model Integration templates, policies, checklists, and training materials."
"Health, Safety and Environmental Management Plan",https://flevy.com/browse/marketplace/health-safety-and-environmental-management-plan-330,"Organization, Change, & HR",Word,29,gmclennan,"Health, Safety and Environmental Management Plan (doc): Download a detailed HSE template covering risk management, training, emergency response, and compliance frameworks."
"Compensation and Incentive Management Business Toolkit",https://flevy.com/browse/marketplace/compensation-and-incentive-management-business-toolkit-7215,"Organization, Change, & HR",PowerPoint,190,"SB Consulting ","These templates are created by trained McKinsey, BCG, and Porsche Consulting consultants and are the same used by MBB, Big 4, and Fortune 100 companies when performing Compensation Initiatives."
"Kanban Board: Environmental, Social, & Governance &#40;ESG&#41;",https://flevy.com/browse/marketplace/kanban-board-environmental-social-and-governance-esg-5955,"Organization, Change, & HR",Excel,,"Gerard Blokdijk","Enhance your ESG strategy with this Kanban Board template, crafted by industry experts. Streamline risk management and drive value creation effectively."
"Operating Model Strategy",https://flevy.com/browse/marketplace/operating-model-strategy-7818,"Organization, Change, & HR",PowerPoint,110,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Operating Model Initiatives."
"Enterprise Performance Management",https://flevy.com/browse/marketplace/enterprise-performance-management-8068,"Organization, Change, & HR",PowerPoint,129,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Performance Management Initiatives."
"TPM: Focused Improvement &#40;Kobetsu Kaizen&#41;",https://flevy.com/browse/marketplace/tpm-focused-improvement-kobetsu-kaizen-6063,"Organization, Change, & HR",PowerPoint,152,"Operational Excellence Consulting","Developed by a renowned JIPM-certified TPM Instructor with extensive experience at industry leaders like Continental and Micron, this comprehensive presentation is your key to successful and streamlined TPM implementation."
"TWI Program: Problem Solving &#40;PS&#41; Training",https://flevy.com/browse/marketplace/twi-program-problem-solving-ps-training-1954,"Organization, Change, & HR",PowerPoint,59,"Operational Excellence Consulting","Developed by a seasoned TWI Master Trainer with a proven track record at Microsoft, IBM and Panasonic, this presentation is your gateway to mastering TWI Problem Solving for achieving Operational Excellence through Lean Methodologies."
"ADDIE Model for Instructional Design",https://flevy.com/browse/marketplace/addie-model-for-instructional-design-2386,"Organization, Change, & HR",PowerPoint,62,"Operational Excellence Consulting","Developed by a Learning Experience Designer with global experience at industry giants like Microsoft & IBM, this presentation is your roadmap to applying the ADDIE Model for effective instructional design and training development."
"Portfolio Management Maturity Assessment",https://flevy.com/browse/marketplace/portfolio-management-maturity-assessment-5196,"Organization, Change, & HR",PowerPoint,34,"Dartview Consulting","Assess your organization's portfolio management maturity with this comprehensive PPT, based on the MoP framework. Created by industry experts, it includes KPIs and strategic insights for continuous improvement."
"Team Work as a Competitive Advantage",https://flevy.com/browse/marketplace/team-work-as-a-competitive-advantage-3853,"Organization, Change, & HR",PDF,54,"Gert and Harry - Envisioning","Team work PDF: Learn how to leverage teamwork as a competitive advantage with proven strategies and leadership insights. Download the detailed PDF now."
"Change Management Process &#40;ITIL ISO 20000&#41;",https://flevy.com/browse/marketplace/change-management-process-itil-iso-20000-4040,"Organization, Change, & HR",Word,42,"Md Monirul Islam","ITIL change management template (DOCX) for ISO 20000 compliance. Download a ready-to-use change management process document and request templates now."
"Change Management - Effective Framework",https://flevy.com/browse/marketplace/change-management-effective-framework-6273,"Organization, Change, & HR",PowerPoint,52,"RadVector  Consulting","Developed by a team of experts with global consulting experience at McKinsey, Deloitte, and  Capgemini."
"Strategic Leadership from Good to Great (Summary)",https://flevy.com/browse/marketplace/strategic-leadership-from-good-to-great-summary-3992,"Organization, Change, & HR",PowerPoint,88,"Gert and Harry - Envisioning","Strategic Leadership PPT: Download summary of Jim Collins’ Good to Great, Build to Last, Hedgehog Concept, BHAGs & Great by Choice frameworks for leaders."
"A Guide to Organisational Culture Change",https://flevy.com/browse/marketplace/a-guide-to-organisational-culture-change-5208,"Organization, Change, & HR",PowerPoint,64,"The Highway of Change","This presentation includes insights from a World HRD Congress Change Leader of Tomorrow awardee who has 50 years of experience in over 30 industry sectors, implementing 30 technologies in over 20 countries."
"Form 002 - Safe Work Method Statement Template",https://flevy.com/browse/marketplace/form-002-safe-work-method-statement-template-342,"Organization, Change, & HR",Word,8,gmclennan,"Safe system of work template Word: Download Form 002 - Safe Work Method Statement Template (DOCX) for HSE compliance, safety method statements, and work method formats."
"A Guide to Undertaking Change Impact Assessment",https://flevy.com/browse/marketplace/a-guide-to-undertaking-change-impact-assessment-4045,"Organization, Change, & HR",PowerPoint,30,"The Highway of Change","This presentation includes insights from a World HRD Congress Change Leader of Tomorrow awardee who has 50 years of experience in over 30 industry sectors, implementing 30 technologies in over 20 countries."
"Knowledge Management  Process",https://flevy.com/browse/marketplace/knowledge-management-process-2323,"Organization, Change, & HR",Word,7,"Adaptive US Inc.","Knowledge Management Process (doc): Learn how to capture, share, and use organizational knowledge effectively. Download this KM process template for business success."
"Developing Effective Recruitment Strategy",https://flevy.com/browse/marketplace/developing-effective-recruitment-strategy-6566,"Organization, Change, & HR",PowerPoint,58,"UJ Consulting","Recruitment strategy PPT: Learn to develop effective talent acquisition, sourcing, and diversity recruiting plans. Download this ready-to-use presentation now."
"Competency Based HRM Best Practice",https://flevy.com/browse/marketplace/competency-based-hrm-best-practice-6438,"Organization, Change, & HR",PowerPoint,53,"UJ Consulting","Competency Based HRM Best Practice PPT: Download HR strategy framework, competency models, interview techniques, career planning & performance management tools."
"Change Management Process - Discovery Questionnaire",https://flevy.com/browse/marketplace/change-management-process-discovery-questionnaire-5479,"Organization, Change, & HR",Excel,,"Fin-Wiser Advisory","Optimize your change management with this editable Excel template. Created by industry experts, it guides you through critical phases for effective transformation."
"Business Adviser's Consulting & Coaching",https://flevy.com/browse/marketplace/business-advisers-consulting-and-coaching-4174,"Organization, Change, & HR",PDF,46,"ZG Worldwide Consultants","Explore expert insights on consulting and coaching in this comprehensive guide by seasoned professionals. Learn to select the right advisors for your business needs."
"How to Use the Change Framework",https://flevy.com/browse/marketplace/how-to-use-the-change-framework-1629,"Organization, Change, & HR",PowerPoint,15,IntelliVen,"Change Management Framework PPT: Learn how to use the Change Framework and Initiative-to-Action form to align leadership and drive successful organizational change. Download now."
"CMMI - Implementation Toolkit",https://flevy.com/browse/marketplace/cmmi-implementation-toolkit-3719,"Organization, Change, & HR",Excel,,"Gerard Blokdijk","CMMI Implementation Toolkit Excel: Download templates, self-assessment dashboard, and step-by-step workplans for Capability Maturity Model Integration projects."
"Leadership Self-Management Skills",https://flevy.com/browse/marketplace/leadership-self-management-skills-7153,"Organization, Change, & HR",PowerPoint,246,"SB Consulting ","These templates are created by trained McKinsey, BCG, and Porsche Consulting consultants and are the same used by MBB, Big 4, and Fortune 100 companies when performing Leadership Initiatives."
"Brain Teasers and Icebreaker Activities",https://flevy.com/browse/marketplace/brain-teasers-and-icebreaker-activities-7439,"Organization, Change, & HR",PowerPoint,157,"SB Consulting ","These templates are created by trained McKinsey, BCG, and Porsche Consulting consultants and are the same used by MBB, Big 4, and Fortune 100 companies when performing Training Initiatives."
"Stakeholder Management Strategy",https://flevy.com/browse/marketplace/stakeholder-management-strategy-7254,"Organization, Change, & HR",PowerPoint,143,"SB Consulting ","These templates are created by trained McKinsey, BCG, and Porsche Consulting consultants and are the same used by MBB, Big 4, and Fortune 100 companies when performing Stakeholder Initiatives."
"Lead With Systems Thinking",https://flevy.com/browse/marketplace/lead-with-systems-thinking-9477,"Organization, Change, & HR",PowerPoint,148,"Operational Excellence Consulting","Developed by a seasoned Management Consultant &#40;ex-Microsoft and IBM&#41;, this presentation is your roadmap to mastering systemic strategy and driving sustainable impact."
"Workbook - LS Organizational Change Management",https://flevy.com/browse/marketplace/workbook-ls-organizational-change-management-1534,"Organization, Change, & HR",Excel,,roybusinesschat,"Change management template Excel: Get the LS Organizational Change Management workbook (XLSX) with plan templates and tools to streamline your change initiatives. Download now."
"Turnaround Management",https://flevy.com/browse/marketplace/turnaround-management-7063,"Organization, Change, & HR",PowerPoint,92,"SB Consulting ","These templates are created by trained McKinsey, BCG, and Porsche Consulting consultants and are the same used by MBB, Big 4, and Fortune 100 companies when performing Turnaround Initiatives."
"TWI Program: Job Safety &#40;JS&#41; Training",https://flevy.com/browse/marketplace/twi-program-job-safety-js-training-1506,"Organization, Change, & HR",PowerPoint,104,"Operational Excellence Consulting","Developed by a seasoned TWI Master Trainer with a proven track record at Microsoft, IBM and Panasonic, this presentation is your gateway to mastering TWI Job Safety for achieving Operational Excellence through Lean Methodologies."
"Motivating Your Workforce",https://flevy.com/browse/marketplace/motivating-your-workforce-5360,"Organization, Change, & HR",PowerPoint,51,"Gafford Consulting","Motivational activities for employees PPT to boost engagement and productivity. Get proven training slides, team motivation tips, and employee motivation strategies. Download now."
"Goal Setting",https://flevy.com/browse/marketplace/goal-setting-5367,"Organization, Change, & HR",PowerPoint,36,"Gafford Consulting","Goal setting PPT: Download a professional PowerPoint template for workshops, training, and presentations. Get clear, actionable slides to set and achieve goals."
"Teleworking Audit Toolkit",https://flevy.com/browse/marketplace/teleworking-audit-toolkit-5103,"Organization, Change, & HR",Excel,,"John Kyriazoglou","Teleworking Audit Toolkit Excel: Download questionnaires and assessment templates for remote work governance, policies, cybersecurity, and virtual team audits."
"5S & Visual Controls for Workplace Organization",https://flevy.com/browse/marketplace/5s-and-visual-controls-for-workplace-organization-1023,"Organization, Change, & HR",PowerPoint,107,"OpEx Academy NZ","This presentation is developed by a pioneer in Lean and certified LSS Master Black Belt who has trained over 5,000+ students globally, from Directors, CEOs, GMs, to shop floor staff. He's endorsed by CMI Consortium, NZTE, HERA, NZPICS, CBAFF."
"Integrating Enterprise Performance and Risk Management",https://flevy.com/browse/marketplace/integrating-enterprise-performance-and-risk-management-3212,"Organization, Change, & HR",PowerPoint,68,"Gary Cokins","This presentation is developed a former consultant at Deloitte, KPMG, HP, and SAS, who is an internationally recognized EPM/CPM expert, speaker, and Wiley & Sons published author with almost 50 years of experience."
"Lean Leader GB Series 5 - Lead 5S",https://flevy.com/browse/marketplace/lean-leader-gb-series-5-lead-5s-1451,"Organization, Change, & HR",PowerPoint,71,"OpEx Academy NZ","This presentation is developed by a pioneer in Lean and certified LSS Master Black Belt who has trained over 5,000+ students globally, from Directors, CEOs, GMs, to shop floor staff. He's endorsed by CMI Consortium, NZTE, HERA, NZPICS, CBAFF."
"Motivation Theories",https://flevy.com/browse/marketplace/motivation-theories-887,"Organization, Change, & HR",PowerPoint,76,"Operational Excellence Consulting","Developed by a seasoned Leadership Coach with a wealth of experience at industry leaders like Microsoft and IBM, this presentation serves as your guide to understanding and applying various motivation theories for effective leadership."
"Employee Benefits Tracker &#40;Google Sheet for HR Managers&#41;",https://flevy.com/browse/marketplace/employee-benefits-tracker-google-sheet-for-hr-managers-6887,"Organization, Change, & HR",Excel,,"Jason Varner | SmartHelping","This template was crafted by a Financial Modeler, Accountant, & Consultant with over 10+ years of experience in developing HR productivity tools. He has served 750+ clients, from small family offices to billion-dollar corporations."
"Proposal for Organizational Restructuring &#40;Big 4&#41;",https://flevy.com/browse/marketplace/proposal-for-organizational-restructuring-big-4-7025,"Organization, Change, & HR",PowerPoint,68,"Shaleen Sinha","Company restructuring plan template PPT: Get a ready-to-use Proposal for Organizational Restructuring (Big 4) to streamline your business restructure and team realignment. Download now."
"Lean 5S Poster",https://flevy.com/browse/marketplace/lean-5s-poster-5532,"Organization, Change, & HR",PDF,1,"Aniket Bagde","5S Poster: Sort, Set in Order, Shine, Standardize, Sustain. Download our professional Lean 5S visual guide in PDF. Boost workplace productivity today."
"Lesson 2 - How to Manage Your Department to Meet Your Goals",https://flevy.com/browse/marketplace/lesson-2-how-to-manage-your-department-to-meet-your-goals-4152,"Organization, Change, & HR",Word,27,"Grant Stanley","Department Management Guide (docx): Learn how to organize teams, set goals, and optimize workforce performance to meet your business objectives. Download now."
"Time Management Guide with Templates",https://flevy.com/browse/marketplace/time-management-guide-with-templates-2027,"Organization, Change, & HR",PowerPoint,35,"P-Square Partners","Time Management Guide PPT with Templates: Download proven daily, weekly & monthly planning tools used by top consultants to boost productivity and goal alignment."
"Thinking Fast & Slow System",https://flevy.com/browse/marketplace/thinking-fast-and-slow-system-7120,"Organization, Change, & HR",PowerPoint,41,"UJ Consulting","Thinking Fast & Slow System PPT: Download decision-making framework with cognitive bias maps, slow vs fast thinking, and behavioral economics tools."
"Complete KPIs for All HR Functions",https://flevy.com/browse/marketplace/complete-kpis-for-all-hr-functions-6427,"Organization, Change, & HR",Word,6,"UJ Consulting","Complete KPIs for All HR Functions (docx): Download detailed HR metrics for recruitment, training, performance, talent management, and HR strategy."
"High Performing Leaders",https://flevy.com/browse/marketplace/high-performing-leaders-6462,"Organization, Change, & HR",PowerPoint,65,"UJ Consulting","High Performing Leaders PPT: Learn leadership traits, managerial grid, contingency model, goal setting, delegation, and motivation frameworks. Download now."
"Employee Development Plan &#40;Best Practice Guidebook&#41;",https://flevy.com/browse/marketplace/employee-development-plan-best-practice-guidebook-6544,"Organization, Change, & HR",Word,59,"UJ Consulting","Employee Development Plan PPT (docx): Best practice guide for competency building, performance management, coaching, and workforce engagement. Download now."
"Robust Production Management &#40;RPM&#41; Module 1: Performance Culture",https://flevy.com/browse/marketplace/robust-production-management-rpm-module-1-performance-culture-459,"Organization, Change, & HR",PDF,20,"Lance Latham","Performance Culture PDF: Learn Robust Production Management (RPM) Module 1 to build a strong top-down bottom-up culture driving productivity and profitability."
"Robust Production Management &#40;RPM&#41; Module 7: Resource Alignment Matrix",https://flevy.com/browse/marketplace/robust-production-management-rpm-module-7-resource-alignment-matrix-465,"Organization, Change, & HR",PDF,17,"Lance Latham","Resource Alignment Matrix PDF: Download this RPM Module 7 tool to objectively evaluate team skills, performance, and talent for effective HR and production management."
"Resolving Workplace Conflicts: General - Lack of Trust",https://flevy.com/browse/marketplace/resolving-workplace-conflicts-general-lack-of-trust-3671,"Organization, Change, & HR",PDF,5,"Karen Reitor, Communique Productions Inc","Resolving Workplace Conflicts PDF: Learn proven conflict resolution and trust-building strategies with editable worksheets to improve team communication and collaboration."
"Active Listening, Meetings and Presentations",https://flevy.com/browse/marketplace/active-listening-meetings-and-presentations-969,"Organization, Change, & HR",PowerPoint,36,"The Highway of Change","This presentation includes insights from a World HRD Congress Change Leader of Tomorrow awardee who has 50 years of experience in over 30 industry sectors, implementing 30 technologies in over 20 countries."
"Key Performance Indicators &#40;KPIs&#41; | HR Functions",https://flevy.com/browse/marketplace/key-performance-indicators-kpis-hr-functions-8005,"Organization, Change, & HR",PowerPoint,118,"ILMAM - Strategy & Management Consulting","MBB/Big 4 style presentation that provides a collection of 100+ Key Performance Indicators &#40;KPIs&#41; related to the Human Resources functions."
"Sustainable Value Framework",https://flevy.com/browse/flevypro/sustainable-value-framework-9206,"Organization, Change, & HR",PowerPoint,33,"LearnPPT Consulting","Explore the Sustainable Value Framework by ex-McKinsey and Big 4 consultants. Enhance your organization's sustainability and drive long-term growth."
"GE Change Acceleration Process &#40;CAP&#41; Model",https://flevy.com/browse/flevypro/ge-change-acceleration-process-cap-model-9559,"Organization, Change, & HR",PowerPoint,33,"LearnPPT Consulting","Change Acceleration Process (CAP) Model PPT by GE: Learn the proven framework to speed change initiatives. Download the detailed GE CAP process presentation now."
"Executive Decision Making Acumen",https://flevy.com/browse/flevypro/executive-decision-making-acumen-6142,"Organization, Change, & HR",PowerPoint,25,"LearnPPT Consulting","Enhance executive decision-making with this PPT, crafted by ex-McKinsey & Big 4 consultants. Explore the Strategic Choice Cascade for aligned, impactful choices."
"Decision Making Models: Thinking, Seeing, Doing",https://flevy.com/browse/flevypro/decision-making-models-thinking-seeing-doing-5643,"Organization, Change, & HR",PowerPoint,22,"LearnPPT Consulting","Explore 3 advanced Decision Making Models by ex-McKinsey and Big 4 consultants. Enhance your strategic choices with insights on Thinking, Seeing, and Doing."
"Business Unit-driven Organizational Workforce Planning",https://flevy.com/browse/flevypro/business-unit-driven-organizational-workforce-planning-7110,"Organization, Change, & HR",PowerPoint,27,"LearnPPT Consulting","Explore a comprehensive framework for Business Unit-driven Workforce Planning, crafted by ex-McKinsey and Big 4 consultants. Enhance HR strategies with a 6-phase approach."
"OODA Loop",https://flevy.com/browse/flevypro/ooda-loop-7101,"Organization, Change, & HR",PowerPoint,29,"LearnPPT Consulting","Explore the OODA Loop framework, crafted by ex-McKinsey and Big 4 consultants, for strategic decision-making and competitive advantage."
"Business Motivation Model &#40;BMM&#41;",https://flevy.com/browse/flevypro/business-motivation-model-bmm-9056,"Organization, Change, & HR",PowerPoint,38,"LearnPPT Consulting","Business Motivation Model (BMM) PPT: Learn what BMM stands for, its framework, and examples. Download this professional PowerPoint template to guide your strategy."
"Organizational Behavior",https://flevy.com/browse/flevypro/organizational-behavior-4132,"Organization, Change, & HR",PowerPoint,21,"LearnPPT Consulting","Explore this PPT on Organizational Behavior, crafted by ex-McKinsey & Big 4 consultants. Gain insights on OD elements to enhance workplace performance and cooperation."
"Virtual Work: Digital Facilitation Primer",https://flevy.com/browse/flevypro/virtual-work-digital-facilitation-primer-5224,"Organization, Change, & HR",PowerPoint,23,"LearnPPT Consulting","Explore this PPT on Digital Facilitation, crafted by ex-McKinsey and Big 4 consultants. Master guiding principles for effective virtual workshops and enhance collaboration."
"Sustainability-Based Management: Leaders vs. Laggards",https://flevy.com/browse/flevypro/sustainability-based-management-leaders-vs-laggards-5121,"Organization, Change, & HR",PowerPoint,23,"LearnPPT Consulting","Explore the strategic divide in sustainability management with insights from ex-McKinsey and Big 4 consultants. Understand how Leaders leverage sustainability for competitive advantage."
"Leadership Operating Model Design",https://flevy.com/browse/flevypro/leadership-operating-model-design-6068,"Organization, Change, & HR",PowerPoint,25,"LearnPPT Consulting","Transform your C-level leadership with this PPT by ex-McKinsey & Big 4 consultants. Explore key principles for effective collaboration and decision-making."
"10 Hidden Strategic Opportunities",https://flevy.com/browse/flevypro/10-hidden-strategic-opportunities-6024,"Organization, Change, & HR",PowerPoint,22,"LearnPPT Consulting","Discover 10 hidden strategic opportunities identified by ex-McKinsey and Big 4 consultants. Enhance your decision-making with actionable insights and templates."
"Change Transition Management",https://flevy.com/browse/flevypro/change-transition-management-6849,"Organization, Change, & HR",PowerPoint,32,"LearnPPT Consulting","Explore our Change Transition Management PPT, crafted by ex-McKinsey and Big 4 consultants. Master organizational stability post-change with proven frameworks and models."
"Organizational Forgetting",https://flevy.com/browse/flevypro/organizational-forgetting-5657,"Organization, Change, & HR",PowerPoint,27,"LearnPPT Consulting","Explore the Organizational Forgetting Matrix developed by ex-McKinsey & Big 4 consultants. Understand memory decay, unlearning, and knowledge retention strategies."
"7 Skills of Knowledge Work",https://flevy.com/browse/flevypro/7-skills-of-knowledge-work-7067,"Organization, Change, & HR",PowerPoint,31,"LearnPPT Consulting","Explore the 7 essential skills for knowledge workers, crafted by ex-McKinsey and Big 4 consultants. Enhance problem-solving, communication, and leadership in your organization."
